DATE,CURRENCY,Open,Close,High,Low
2024-02-23,,19.1635,19.3143,19.3899,19.1085
2024-02-25,,19.3266,19.32,19.3266,19.2968
2024-02-26,,19.3266,19.2913,19.358,19.2527
2024-02-27,,19.2912,19.097,19.325,19.0599
2024-02-28,,19.097,19.275,19.3233,19.0801
2024-02-29,,19.2749,19.204,19.3282,19.1576
2024-03-01,,19.2037,19.1115,19.2462,19.0826
2024-03-03,,19.1053,19.1237,19.1252,19.0443
2024-03-04,,19.1053,19.0415,19.1329,19.0039
2024-03-05,,19.0415,18.9746,19.0987,18.8927
2024-03-06,,18.9752,18.8309,19.0043,18.7873
2024-03-07,,18.8309,18.6815,18.8718,18.6737
2024-03-08,,18.6811,18.7293,18.7687,18.5817
2024-03-10,,18.7203,18.7995,18.8284,18.6979
2024-03-11,,18.7203,18.6792,18.846,18.6313
2024-03-12,,18.6796,18.6698,18.7656,18.5501
2024-03-13,,18.6698,18.5782,18.7546,18.5066
2024-03-14,,18.5782,18.734,18.795,18.5576
2024-03-15,,18.7337,18.7733,18.7857,18.6437
2024-03-17,,18.7625,18.7598,18.7654,18.757
2024-03-18,,18.7625,18.946,19.0012,18.7487
2024-03-19,,18.9459,18.9045,19.0313,18.8943
2024-03-20,,18.9048,18.7034,18.9702,18.6713
2024-03-21,,18.7035,18.8219,18.8758,18.6478
2024-03-22,,18.822,19.0295,19.0669,18.8058
2024-03-24,,19.0004,18.9974,19.0092,18.9028
2024-03-25,,19.0004,18.8847,19.0404,18.8604
2024-03-26,,18.8851,18.9808,19.0005,18.8537
2024-03-27,,18.9806,18.909,19.0051,18.8747
2024-03-28,,18.9087,18.9399,19.1063,18.8899
2024-03-29,,18.9391,18.881,18.9576,18.8703
2024-03-31,,18.9917,18.9394,19.002,18.93
2024-04-01,,18.9917,18.9412,19.0253,18.7936
2024-04-02,,18.9412,18.7759,19.0089,18.7482
2024-04-03,,18.7753,18.6722,18.8594,18.6454
2024-04-04,,18.673,18.7131,18.7514,18.5726
2024-04-05,,18.7131,18.702,18.7705,18.5819
2024-04-07,,18.7001,18.6899,18.7021,18.6694
2024-04-08,,18.7001,18.6409,18.7472,18.5394
2024-04-09,,18.6409,18.4606,18.6477,18.4131
2024-04-10,,18.4596,18.7767,18.8062,18.4379
2024-04-11,,18.7767,18.7328,18.8482,18.6817
2024-04-12,,18.7332,18.8642,18.9785,18.6524
2024-04-14,,18.8921,18.8777,18.8933,18.8768
2024-04-15,,18.8921,18.9867,19.0538,18.7965
2024-04-16,,18.9871,19.0538,19.112,18.9524
2024-04-17,,19.0537,19.0276,19.1077,18.9192
2024-04-18,,19.027,19.1535,19.2026,18.9253
2024-04-19,,19.1538,19.1033,19.3862,19.0671
2024-04-21,,19.0867,19.1248,19.1288,19.0743
2024-04-22,,19.0867,19.194,19.2002,19.0563
2024-04-23,,19.1942,19.1149,19.2696,19.0942
2024-04-24,,19.1133,19.2276,19.2628,19.0769
2024-04-25,,19.2265,19.032,19.2405,18.9278
2024-04-26,,19.0342,18.8093,19.0944,18.7223
2024-04-28,,18.7926,18.7964,18.804,18.7892
2024-04-29,,18.7926,18.6305,18.8278,18.6193
2024-04-30,,18.6328,18.7821,18.8451,18.6326
2024-05-01,,18.7823,18.5854,18.8079,18.5472
2024-05-02,,18.5854,18.5494,18.698,18.4938
2024-05-03,,18.5488,18.5102,18.6016,18.396
2024-05-05,,18.4559,18.4833,18.49,18.4516
2024-05-06,,18.4559,18.4769,18.5527,18.3763
2024-05-07,,18.4776,18.5163,18.5618,18.4378
2024-05-08,,18.5165,18.5709,18.6764,18.4912
2024-05-09,,18.5709,18.4866,18.6429,18.4407
2024-05-10,,18.4844,18.446,18.5114,18.3845
2024-05-12,,18.4456,18.4365,18.4456,18.4287
2024-05-13,,18.4456,18.3699,18.4554,18.3006
2024-05-14,,18.3695,18.3888,18.4789,18.3443
2024-05-15,,18.3888,18.2725,18.4118,18.2582
2024-05-16,,18.2748,18.1878,18.3102,18.1801
2024-05-17,,18.1878,18.1665,18.2958,18.1435
2024-05-19,,18.169,18.1742,18.1754,18.1641
2024-05-20,,18.169,18.2004,18.2937,18.1096
2024-05-21,,18.2008,18.0793,18.2365,18.029
2024-05-22,,18.0793,18.2662,18.304,18.0337
2024-05-23,,18.2652,18.4794,18.4925,18.2491
2024-05-24,,18.4794,18.4174,18.5026,18.3644
2024-05-26,,18.4121,18.388,18.4174,18.388
2024-05-27,,18.4121,18.362,18.4676,18.3265
2024-05-28,,18.3631,18.2774,18.4324,18.2697
2024-05-29,,18.2774,18.3966,18.4573,18.2212
2024-05-30,,18.395,18.7551,18.7763,18.3836
2024-05-31,,18.7541,18.793,18.8993,18.6394
2024-06-02,,18.8404,18.8364,18.887,18.7692
2024-06-03,,18.8404,18.5151,18.887,18.4946
2024-06-04,,18.5151,18.7127,18.7731,18.5095
2024-06-05,,18.7127,18.9389,18.9813,18.6608
2024-06-06,,18.9387,18.9718,19.0054,18.8774
2024-06-07,,18.9729,18.9035,18.9968,18.7675
2024-06-09,,18.875,18.8851,18.9091,18.875
2024-06-10,,18.875,18.7218,18.9252,18.6948
2024-06-11,,18.7222,18.5988,18.7665,18.542
2024-06-12,,18.5985,18.3833,18.6571,18.2908
2024-06-13,,18.3833,18.4334,18.5377,18.3189
2024-06-14,,18.4331,18.3861,18.504,18.305
2024-06-16,,18.3985,18.3988,18.4084,18.3932
2024-06-17,,18.3985,18.2619,18.4084,18.2081
2024-06-18,,18.2618,18.0414,18.2906,18.0357
2024-06-19,,18.0412,17.955,18.0478,17.9211
2024-06-20,,17.955,17.9778,18.1765,17.9328
2024-06-21,,17.9775,17.9691,18.0128,17.8689
2024-06-23,,17.9666,18.0152,18.0197,17.9666
2024-06-24,,17.9666,18.1041,18.239,17.9666
2024-06-25,,18.1036,18.2479,18.274,18.0636
2024-06-26,,18.248,18.1783,18.3504,18.1129
2024-06-27,,18.178,18.4725,18.5095,18.1357
2024-06-28,,18.4718,18.1933,18.5281,18.1364
2024-06-30,,18.1536,18.035,18.1536,17.9883
2024-07-01,,18.1536,18.3697,18.4113,17.9426
2024-07-02,,18.3694,18.6063,18.6627,18.3449
2024-07-03,,18.6065,18.4154,18.6394,18.303
2024-07-04,,18.4154,18.2587,18.4571,18.2417
2024-07-05,,18.2574,18.1828,18.3128,18.1535
2024-07-07,,18.2142,18.2257,18.2376,18.1568
2024-07-08,,18.2142,18.1174,18.2376,18.073
2024-07-09,,18.1184,18.1456,18.2208,18.0691
2024-07-10,,18.1413,18.1253,18.1605,18.0485
2024-07-11,,18.1257,18.0049,18.134,17.9412
2024-07-12,,18.0047,17.9547,18.0215,17.9463
2024-07-14,,18.0563,17.9927,18.0566,17.9769
2024-07-15,,18.0563,18.2084,18.2785,17.976
2024-07-16,,18.209,18.0603,18.2799,18.0411
2024-07-17,,18.0608,18.1988,18.272,18.0409
2024-07-18,,18.1995,18.2584,18.2781,18.1329
2024-07-19,,18.2557,18.2659,18.3718,18.2354
2024-07-21,,18.2842,18.2932,18.2965,18.2833
2024-07-22,,18.2842,18.2593,18.3278,18.1986
2024-07-23,,18.26,18.3909,18.4761,18.2411
2024-07-24,,18.3912,18.3412,18.4331,18.2706
2024-07-25,,18.3413,18.3525,18.5306,18.3185
2024-07-26,,18.3543,18.2752,18.394,18.2239
2024-07-28,,18.3156,18.3057,18.3346,18.3012
2024-07-29,,18.3156,18.4533,18.5235,18.2426
2024-07-30,,18.4534,18.3302,18.4731,18.2853
2024-07-31,,18.3344,18.2031,18.3449,18.172
2024-08-01,,18.2025,18.274,18.3041,18.1064
2024-08-02,,18.274,18.2653,18.3265,18.1219
2024-08-04,,18.2634,18.2625,18.2663,18.2504
2024-08-05,,18.2634,18.5224,18.685,18.2504
2024-08-06,,18.5224,18.4761,18.5888,18.4051
2024-08-07,,18.4743,18.3862,18.5049,18.2766
2024-08-08,,18.3844,18.361,18.4454,18.3289
2024-08-09,,18.361,18.3363,18.3917,18.279
2024-08-11,,18.3104,18.3223,18.3253,18.3104
2024-08-12,,18.3104,18.2356,18.3311,18.1795
2024-08-13,,18.238,18.1417,18.2633,18.0953
2024-08-14,,18.1422,18.0625,18.1536,18.0214
2024-08-15,,18.0617,18.0226,18.1005,17.9718
2024-08-16,,18.024,17.8738,18.0308,17.8519
2024-08-18,,17.8642,17.868,17.87,17.8638
2024-08-19,,17.8642,17.7017,17.8851,17.6746
2024-08-20,,17.703,17.8203,17.8864,17.6999
2024-08-21,,17.8219,17.8461,17.9495,17.7799
2024-08-22,,17.8476,18.0161,18.0579,17.8375
2024-08-23,,18.0153,17.7037,18.0213,17.6922
2024-08-25,,17.7117,17.7135,17.7217,17.7009
2024-08-26,,17.7117,17.7399,17.8326,17.6835
2024-08-27,,17.7398,17.7253,17.805,17.6877
2024-08-28,,17.7341,17.8252,17.8517,17.7094
2024-08-29,,17.8245,17.7443,17.8401,17.6759
2024-08-30,,17.7435,17.8183,17.8512,17.5965
2024-09-01,,17.7275,17.8054,17.8243,17.7275
2024-09-02,,17.7275,17.8308,17.931,17.7275
2024-09-03,,17.8308,17.9807,18.0089,17.8137
2024-09-04,,17.9804,17.8601,18.0234,17.803
2024-09-05,,17.8601,17.7096,17.8894,17.6887
2024-09-06,,17.7125,17.8505,17.8951,17.6142
2024-09-08,,17.8304,17.8465,17.8495,17.8304
2024-09-09,,17.8304,17.8846,17.96,17.8058
2024-09-10,,17.8856,17.9458,17.9654,17.8136
2024-09-11,,17.9458,17.8984,17.9847,17.8398
2024-09-12,,17.8981,17.801,18.0138,17.7626
2024-09-13,,17.8016,17.7202,17.837,17.6942
2024-09-15,,17.75,17.735,17.7545,17.734
2024-09-16,,17.75,17.6192,17.7545,17.6114
2024-09-17,,17.6192,17.6193,17.694,17.5828
2024-09-18,,17.6218,17.5454,17.6496,17.4312
2024-09-19,,17.5438,17.4945,17.6266,17.3925
2024-09-20,,17.494,17.4261,17.596,17.3863
2024-09-22,,17.4443,17.452,17.4616,17.4386
2024-09-23,,17.4443,17.3503,17.486,17.2868
2024-09-24,,17.3501,17.2628,17.3691,17.2568
2024-09-25,,17.2628,17.2694,17.3601,17.1316
2024-09-26,,17.2695,17.1744,17.3166,17.1418
2024-09-27,,17.1741,17.1151,17.2474,17.0702
2024-09-29,,17.1181,17.1043,17.1181,17.0964
2024-09-30,,17.1181,17.2687,17.3011,17.0356
2024-10-01,,17.2697,17.4061,17.4865,17.2212
2024-10-02,,17.4068,17.3532,17.4635,17.3081
2024-10-03,,17.3532,17.5128,17.5543,17.286
2024-10-04,,17.5093,17.4885,17.6036,17.4233
2024-10-06,,17.5095,17.4976,17.53,17.4812
2024-10-07,,17.5095,17.3883,17.53,17.3546
2024-10-08,,17.3883,17.5735,17.6092,17.358
2024-10-09,,17.5721,17.655,17.6761,17.5267
2024-10-10,,17.6542,17.5333,17.6714,17.5013
2024-10-11,,17.5322,17.4212,17.5462,17.3679
2024-10-13,,17.3942,17.4098,17.4176,17.3778
2024-10-14,,17.3942,17.5657,17.6009,17.3778
2024-10-15,,17.5657,17.6329,17.6717,17.5478
2024-10-16,,17.6329,17.6227,17.668,17.5482
2024-10-17,,17.6242,17.6867,17.7967,17.6039
2024-10-18,,17.6868,17.6072,17.726,17.544
2024-10-20,,17.6108,17.5954,17.616,17.5537
2024-10-21,,17.6108,17.6126,17.6611,17.5537
2024-10-22,,17.6126,17.548,17.6335,17.4979
2024-10-23,,17.548,17.7819,17.8681,17.4929
2024-10-24,,17.7827,17.6742,17.8207,17.6457
2024-10-25,,17.6741,17.6657,17.7155,17.5861
2024-10-27,,17.6491,17.6316,17.6528,17.6135
2024-10-28,,17.6491,17.6997,17.7983,17.6135
2024-10-29,,17.6999,17.6676,17.7489,17.6459
2024-10-30,,17.6676,17.6544,17.7633,17.5373
2024-10-31,,17.6544,17.6029,17.7603,17.5924
2024-11-01,,17.6029,17.6549,17.6722,17.5262
2024-11-03,,17.6137,17.5571,17.6606,17.5352
2024-11-04,,17.6137,17.5301,17.6606,17.4877
2024-11-05,,17.5294,17.3996,17.5415,17.3658
2024-11-06,,17.3991,17.6214,17.8231,17.3922
2024-11-07,,17.6214,17.3063,17.6913,17.2711
2024-11-08,,17.3062,17.6002,17.6566,17.2841
2024-11-10,,17.6133,17.6312,17.6454,17.563
2024-11-11,,17.6133,17.9402,17.9918,17.5609
2024-11-12,,17.9401,18.1109,18.1843,17.9155
2024-11-13,,18.1115,18.2213,18.2752,17.9355
2024-11-14,,18.2211,18.2707,18.3951,18.1637
2024-11-15,,18.2707,18.1875,18.3107,18.1053
2024-11-17,,18.1846,18.1824,18.1945,18.1713
2024-11-18,,18.1846,17.9627,18.2312,17.9316
2024-11-19,,17.9628,18.0535,18.1758,17.9081
2024-11-20,,18.0535,18.116,18.1851,18.0266
2024-11-21,,18.1167,18.1052,18.1805,17.9726
2024-11-22,,18.1051,18.1119,18.1421,18.018
2024-11-24,,18.1132,18.0453,18.1185,18.0302
2024-11-25,,18.1132,18.0621,18.1185,17.9601
2024-11-26,,18.0615,18.1966,18.2259,18.0416
2024-11-27,,18.1966,18.181,18.2372,18.0763
2024-11-28,,18.1805,18.1133,18.2666,18.0915
2024-11-29,,18.1133,18.0569,18.1184,18.0069
2024-12-01,,18.0734,18.0999,18.1344,18.0426
2024-12-02,,18.0734,18.1334,18.2381,18.0266
2024-12-03,,18.1349,18.1159,18.1966,18.0655
2024-12-04,,18.1153,18.164,18.1868,18.0888
2024-12-05,,18.164,18.0157,18.1831,18.0045
2024-12-06,,18.0157,18.0255,18.0667,17.9544
2024-12-08,,18.0049,18.0114,18.0136,17.9892
2024-12-09,,18.0049,17.7726,18.0546,17.7229
2024-12-10,,17.7722,17.8095,17.9043,17.7593
2024-12-11,,17.8096,17.6993,17.9065,17.6846
2024-12-12,,17.6989,17.8037,17.8071,17.6191
2024-12-13,,17.8037,17.8711,17.944,17.7739
2024-12-15,,17.8725,17.8685,17.8797,17.8593
2024-12-16,,17.8725,17.8568,17.9225,17.8261
2024-12-17,,17.8568,18.1038,18.1692,17.8328
2024-12-18,,18.0993,18.3435,18.3624,18.0248
2024-12-19,,18.3422,18.3919,18.4371,18.2238
2024-12-20,,18.3915,18.3054,18.4405,18.2619
2024-12-22,,18.309,18.2801,18.3201,18.2503
2024-12-23,,18.309,18.5571,18.6081,18.2503
2024-12-24,,18.5578,18.6786,18.7067,18.5107
2024-12-25,,18.6786,18.6642,18.7798,18.6557
2024-12-26,,18.6999,18.8422,18.9091,18.5807
2024-12-27,,18.8426,18.7021,18.8732,18.6245
2024-12-29,,18.6885,18.6869,18.7252,18.6325
2024-12-30,,18.6885,18.8106,18.8381,18.6323
2024-12-31,,18.8104,18.8432,18.9145,18.7057
2025-01-01,,18.8403,18.8013,18.8584,18.7968
2025-01-02,,18.8013,18.7461,18.871,18.6653
2025-01-03,,18.7467,18.7232,18.8165,18.6848
2025-01-05,,18.7453,18.7665,18.7739,18.7453
2025-01-06,,18.7453,18.5772,18.7865,18.4323
2025-01-07,,18.5769,18.6955,18.7183,18.5087
2025-01-08,,18.6951,18.9037,18.968,18.6806
2025-01-09,,18.9037,18.93,18.9929,18.8329
2025-01-10,,18.93,19.1084,19.2077,18.9025
2025-01-12,,19.1327,19.132,19.1502,19.119
2025-01-13,,19.1327,19.0436,19.2296,19.0279
2025-01-14,,19.0436,18.9174,19.0619,18.8937
2025-01-15,,18.9152,18.7822,18.9465,18.743
2025-01-16,,18.7882,18.83,18.8959,18.74
2025-01-17,,18.83,18.749,18.8344,18.686
2025-01-19,,18.7355,18.7445,18.774,18.725
2025-01-20,,18.7355,18.5389,18.778,18.5005
2025-01-21,,18.5389,18.5031,18.6938,18.4812
2025-01-22,,18.5031,18.4877,18.5768,18.4486
2025-01-23,,18.4877,18.505,18.605,18.4539
2025-01-24,,18.5051,18.4009,18.5211,18.3022
2025-01-26,,18.3548,18.4338,18.4639,18.3288
2025-01-27,,18.3548,18.7303,18.7751,18.3288
2025-01-28,,18.7303,18.6863,18.8669,18.6489
2025-01-29,,18.6874,18.5384,18.7275,18.5143
2025-01-30,,18.5387,18.5944,18.5993,18.4313
2025-01-31,,18.5944,18.6694,18.7273,18.5164
2025-02-02,,18.6892,18.9233,18.9382,18.6892
2025-02-03,,18.6892,18.7466,19.0444,18.6881
2025-02-04,,18.7426,18.6755,18.8363,18.6372
2025-02-05,,18.6747,18.5589,18.7143,18.5128
2025-02-06,,18.5589,18.4374,18.682,18.4216
2025-02-07,,18.4371,18.403,18.508,18.324
2025-02-09,,18.4408,18.6441,18.6466,18.4083
2025-02-10,,18.4408,18.448,18.6543,18.3603
2025-02-11,,18.4486,18.4755,18.5163,18.4174
2025-02-12,,18.475,18.5269,18.566,18.4165
2025-02-13,,18.5271,18.4914,18.6316,18.4454
2025-02-14,,18.4914,18.3875,18.5502,18.2995
2025-02-16,,18.3632,18.3828,18.3959,18.3528
2025-02-17,,18.3632,18.3997,18.4632,18.3144
2025-02-18,,18.3997,18.405,18.4831,18.3792
2025-02-19,,18.405,18.5216,18.5933,18.3335
2025-02-20,,18.5216,18.3459,18.5617,18.3243
2025-02-21,,18.3463,18.3844,18.3988,18.3015
2025-02-23,,18.3836,18.3876,18.4199,18.3716
2025-02-24,,18.3836,18.3826,18.4335,18.2981
2025-02-25,,18.3824,18.4152,18.4616,18.3427
2025-02-26,,18.4151,18.3921,18.4484,18.3373
2025-02-27,,18.3914,18.4626,18.4973,18.3743
2025-02-28,,18.4629,18.6906,18.7246,18.4318
2025-03-02,,18.6485,18.6765,18.6884,18.5973
2025-03-03,,18.6485,18.6071,18.7055,18.5488
2025-03-04,,18.6055,18.4879,18.6644,18.4547
2025-03-05,,18.4878,18.3292,18.5287,18.2923
2025-03-06,,18.3299,18.1302,18.3758,18.122
2025-03-07,,18.1286,18.2426,18.3358,18.0499
2025-03-09,,18.2418,18.2588,18.263,18.2376
2025-03-10,,18.2418,18.3335,18.3703,18.2257
2025-03-11,,18.3279,18.2132,18.3694,18.1761
2025-03-12,,18.2141,18.342,18.4542,18.1988
2025-03-13,,18.3428,18.3304,18.4376,18.2883
2025-03-14,,18.326,18.1969,18.3384,18.137
2025-03-16,,18.2005,18.2244,18.305,18.1919
2025-03-17,,18.2005,18.0857,18.305,18.0634
2025-03-18,,18.0859,18.1444,18.1571,18.0018
2025-03-19,,18.1444,18.1222,18.2817,18.0868
2025-03-20,,18.1213,18.1594,18.2472,18.0877
2025-03-21,,18.1635,18.2281,18.2477,18.1315
2025-03-23,,18.1937,18.1937,18.1937,18.1937
2025-03-24,,18.1937,18.2539,18.2552,18.102
2025-03-25,,18.2541,18.2709,18.2871,18.1478
2025-03-26,,18.2709,18.2649,18.2919,18.2034
2025-03-27,,18.2649,18.2343,18.3428,18.191
2025-03-28,,18.2338,18.4307,18.4464,18.1222
2025-03-30,,18.3736,18.4123,18.4123,18.3508
2025-03-31,,18.3736,18.3227,18.4584,18.2233
2025-04-01,,18.3227,18.4723,18.5148,18.2702
2025-04-02,,18.4729,18.8884,18.9769,18.4578
2025-04-03,,18.8882,18.7262,19.0163,18.6715
2025-04-04,,18.7262,19.1367,19.2209,18.7153
2025-04-06,,19.1132,19.1501,19.1534,19.0738
2025-04-07,,19.1132,19.6589,19.6847,19.0738
2025-04-08,,19.6569,19.7634,19.7887,19.3073
2025-04-09,,19.7568,19.2996,19.9328,19.2317
2025-04-10,,19.2996,19.4139,19.6104,19.2389
2025-04-11,,19.4141,19.1686,19.5147,19.0788
2025-04-13,,19.0838,19.0943,19.1044,19.076
2025-04-14,,19.0838,18.8986,19.1531,18.8189
2025-04-15,,18.8986,19.0372,19.0983,18.7451
2025-04-16,,19.0366,18.849,19.0769,18.7898
2025-04-17,,18.849,18.8066,18.8935,18.7723
2025-04-18,,18.8064,18.8517,18.8948,18.7916
2025-04-20,,18.8167,18.7876,18.8316,18.7875
2025-04-21,,18.8167,18.7437,18.8467,18.6362
2025-04-22,,18.7437,18.6199,18.8067,18.5542
2025-04-23,,18.6199,18.6595,18.6986,18.4958
2025-04-24,,18.6595,18.797,18.8425,18.5641
2025-04-25,,18.7971,18.7106,18.9149,18.6602
2025-04-27,,18.7169,18.7213,18.724,18.7096
2025-04-28,,18.7169,18.5252,18.7579,18.4809
2025-04-29,,18.5252,18.549,18.5931,18.4747
2025-04-30,,18.5478,18.6057,18.6585,18.5162
2025-05-01,,18.6057,18.5699,18.7081,18.5341
2025-05-02,,18.5699,18.3994,18.6343,18.3535
2025-05-04,,18.4013,18.4041,18.4063,18.3978
2025-05-05,,18.4013,18.2703,18.4281,18.2357
2025-05-06,,18.2703,18.2132,18.3054,18.1488
2025-05-07,,18.2132,18.2651,18.3457,18.1818
2025-05-08,,18.2651,18.2009,18.3377,18.088
2025-05-09,,18.2007,18.2017,18.3004,18.1599
2025-05-11,,18.2309,18.2273,18.2378,18.2227
2025-05-12,,18.2309,18.2639,18.3453,18.0913
2025-05-13,,18.2639,18.3151,18.4698,18.2231
2025-05-14,,18.3154,18.2697,18.3824,18.1878
2025-05-15,,18.2697,18.0173,18.2843,18.0071
2025-05-16,,18.0173,18.0443,18.1411,17.9925
2025-05-18,,18.0701,18.0705,18.0735,18.0665
2025-05-19,,18.0701,18.0863,18.0929,17.9828
2025-05-20,,18.0863,17.9216,18.1173,17.9079
2025-05-21,,17.9206,17.9608,17.9766,17.8548
2025-05-22,,17.9614,18.0077,18.068,17.9189
2025-05-23,,18.0075,17.8405,18.0296,17.8111
2025-05-25,,17.862,17.8476,17.8641,17.8386
2025-05-26,,17.862,17.8649,17.889,17.797
2025-05-27,,17.8649,17.9489,17.9594,17.8362
2025-05-28,,17.9489,17.9303,18.0199,17.8618
2025-05-29,,17.9303,17.8125,18.0148,17.7565
2025-05-30,,17.8146,18.0027,18.0729,17.7739
2025-06-01,,17.9741,17.9722,17.9812,17.967
2025-06-02,,17.9741,17.8537,17.9927,17.8413
2025-06-03,,17.8537,17.8609,17.9377,17.8127
2025-06-04,,17.861,17.8237,17.8888,17.7648
2025-06-05,,17.8303,17.7349,17.8584,17.6883
2025-06-06,,17.7349,17.7802,17.8064,17.7063
2025-06-08,,17.7769,17.7769,17.7836,17.7758
2025-06-09,,17.7769,17.7318,17.8001,17.6959
2025-06-10,,17.7326,17.7054,17.7975,17.6652
2025-06-11,,17.7047,17.7301,17.7968,17.6672
2025-06-12,,17.7301,17.776,17.918,17.685
2025-06-13,,17.776,17.9455,18.0691,17.7596
2025-06-15,,17.9614,17.9723,17.9991,17.9528
2025-06-16,,17.9614,17.808,17.9991,17.7276
2025-06-17,,17.8081,18.0214,18.0413,17.7942
2025-06-18,,18.0216,18.0019,18.1412,17.9148
2025-06-19,,18.0019,18.03,18.1539,17.9812
2025-06-20,,18.0341,17.9932,18.0863,17.952
2025-06-22,,18.0142,18.126,18.1631,18.0121
2025-06-23,,18.0142,17.8733,18.1631,17.8565
2025-06-24,,17.8739,17.7626,17.8916,17.6669
2025-06-25,,17.7598,17.7528,17.8452,17.685
2025-06-26,,17.751,17.8461,17.8755,17.5776
2025-06-27,,17.8461,17.8204,17.9335,17.7181
2025-06-29,,17.8337,17.8124,17.8445,17.7777
2025-06-30,,17.8337,17.7118,17.8445,17.6886
2025-07-01,,17.7118,17.5972,17.751,17.5699
2025-07-02,,17.5972,17.5655,17.7127,17.5567
2025-07-03,,17.5655,17.5163,17.6529,17.4886
2025-07-04,,17.5163,17.5774,17.6377,17.4872
2025-07-06,,17.6066,17.6105,17.6251,17.6056
2025-07-07,,17.6066,17.7727,17.804,17.5891
